# x0=40, y0=-20, x1=40, y1=-56.3, x2=40, y2=-63.8
# time  ux_r0  uy_r0  ux_r1  uy_r1  ux_r2  uy_r2
0 0 0 0 0 0 0
8.33e-06 0 0 0 0 0 0
1.666e-05 0 0 0 0 0 0
2.499e-05 0 0 0 0 0 0
3.332e-05 0 0 0 0 0 0
4.165e-05 0 0 0 0 0 0
4.998e-05 0 0 0 0 0 0
0.00528122 -5.43121e-30 9.87841e-42 1.09073e-56 -6.46558e-62 2.77491e-63 9.39367e-69
0.00528955 -5.5136e-30 1.02726e-41 1.39069e-56 -7.05651e-62 2.29572e-63 -1.82053e-67
0.00529788 -5.56537e-30 1.06551e-41 1.707e-56 -7.51994e-62 1.67419e-63 -3.96448e-67
0.00530621 -5.58411e-30 1.10279e-41 2.03509e-56 -7.82581e-62 9.0097e-64 -6.30371e-67
0.00531454 -5.5675e-30 1.13937e-41 2.36941e-56 -7.94483e-62 -3.11065e-65 -8.79273e-67
0.00532287 -5.51327e-30 1.17563e-41 2.70342e-56 -7.84935e-62 -1.12649e-63 -1.13746e-66
0.0053312 -5.41922e-30 1.21205e-41 3.02955e-56 -7.51445e-62 -2.38632e-63 -1.3981e-66
0.00533953 -5.2833e-30 1.24916e-41 3.33925e-56 -6.91892e-62 -3.80782e-63 -1.6533e-66
0.00534786 -5.10353e-30 1.2876e-41 3.62299e-56 -6.04643e-62 -5.38374e-63 -1.89415e-66
0.00535619 -4.8781e-30 1.32804e-41 3.87034e-56 -4.88656e-62 -7.10169e-63 -2.11093e-66
0.00536452 -4.60537e-30 1.37124e-41 4.0701e-56 -3.43588e-62 -8.94365e-63 -2.29324e-66
0.00537285 -4.28386e-30 1.41796e-41 4.21036e-56 -1.6989e-62 -1.08854e-62 -2.43028e-66
0.00538118 -3.91231e-30 1.46904e-41 4.27871e-56 3.11009e-63 -1.28961e-62 -2.51108e-66
0.00538951 -3.48965e-30 1.52531e-41 4.26245e-56 2.57096e-62 -1.49379e-62 -2.5249e-66
0.00539784 -3.01507e-30 1.58762e-41 4.14878e-56 5.04797e-62 -1.69658e-62 -2.46151e-66
0.00540617 -2.48802e-30 1.6568e-41 3.9251e-56 7.69865e-62 -1.89271e-62 -2.31167e-66
0.0054145 -1.90822e-30 1.73369e-41 3.57931e-56 1.04692e-61 -2.07622e-62 -2.06751e-66
0.00542283 -1.27568e-30 1.81908e-41 3.10018e-56 1.32955e-61 -2.24041e-62 -1.72301e-66
0.00543116 -5.90728e-31 1.91377e-41 2.47767e-56 1.61039e-61 -2.37791e-62 -1.27441e-66
0.00543949 1.45994e-31 2.01849e-41 1.70343e-56 1.88119e-61 -2.48078e-62 -7.20701e-67
0.00544782 9.33489e-31 2.13394e-41 7.71125e-57 2.13298e-61 -2.54056e-62 -6.40008e-68
0.00545615 1.77041e-30 2.2608e-41 -3.23023e-57 2.35617e-61 -2.54839e-62 6.90034e-67
0.00546448 2.65504e-30 2.39967e-41 -1.57982e-56 2.54082e-61 -2.4952e-62 1.5319e-66
0.00547281 3.58527e-30 2.55113e-41 -2.99661e-56 2.67683e-61 -2.37189e-62 2.44799e-66
0.00548114 4.55862e-30 2.71568e-41 -4.56682e-56 2.75424e-61 -2.16948e-62 3.42047e-66
0.00548947 5.5722e-30 2.8938e-41 -6.27953e-56 2.76349e-61 -1.87945e-62 4.42718e-66
0.0054978 6.62271e-30 3.0859e-41 -8.11901e-56 2.6958e-61 -1.49395e-62 5.44178e-66
0.00550613 7.70645e-30 3.29233e-41 -1.00644e-55 2.54344e-61 -1.00612e-62 6.43395e-66
0.00551446 8.81931e-30 3.51339e-41 -1.20893e-55 2.30017e-61 -4.1045e-63 7.36978e-66
0.00552279 9.95674e-30 3.74929e-41 -1.41618e-55 1.9615e-61 2.96891e-63 8.21232e-66
0.00553112 1.11138e-29 4.00014e-41 -1.62438e-55 1.52511e-61 1.11768e-62 8.9223e-66
0.00553945 1.22852e-29 4.26599e-41 -1.82915e-55 9.91143e-62 2.05123e-62 9.45906e-66
0.00554778 1.34651e-29 4.54673e-41 -2.02552e-55 3.62501e-62 3.09403e-62 9.78153e-66
0.00555611 1.46475e-29 4.84211e-41 -2.20795e-55 -3.54883e-62 4.23935e-62 9.84955e-66
0.00556444 1.58257e-29 5.15175e-41 -2.37038e-55 -1.15186e-61 5.47685e-62 9.62517e-66
0.00557277 1.6993e-29 5.47503e-41 -2.50626e-55 -2.01591e-61 6.79224e-62 9.07412e-66
0.0055811 1.81421e-29 5.81115e-41 -2.60864e-55 -2.93112e-61 8.16699e-62 8.16743e-66
0.00558943 1.92655e-29 6.15906e-41 -2.67026e-55 -3.87818e-61 9.57805e-62 6.88299e-66
0.00559776 2.03554e-29 6.51745e-41 -2.68366e-55 -4.83454e-61 1.09977e-61 5.20725e-66
0.00560609 2.14036e-29 6.88471e-41 -2.64128e-55 -5.77463e-61 1.23933e-61 3.13673e-66
0.00561442 2.24018e-29 7.25895e-41 -2.53565e-55 -6.67024e-61 1.37275e-61 6.79578e-67
0.00562275 2.33415e-29 7.63799e-41 -2.35957e-55 -7.49096e-61 1.49582e-61 -2.14312e-66
0.00563108 2.4214e-29 8.01935e-41 -2.10623e-55 -8.20478e-61 1.60387e-61 -5.2962e-66
0.00563941 2.50104e-29 8.40027e-41 -1.76952e-55 -8.77876e-61 1.69182e-61 -8.72958e-66
0.00564774 2.57218e-29 8.77778e-41 -1.34417e-55 -9.17991e-61 1.75425e-61 -1.23777e-65
0.00565607 2.63392e-29 9.14871e-41 -8.26051e-56 -9.37601e-61 1.78542e-61 -1.61596e-65
0.0056644 2.68537e-29 9.50984e-41 -2.1238e-56 -9.33666e-61 1.7794e-61 -1.9979e-65
0.00567273 2.72563e-29 9.85789e-41 4.9798e-56 -9.03433e-61 1.73018e-61 -2.37253e-65
0.00568106 2.75382e-29 1.01897e-40 1.30428e-55 -8.44544e-61 1.63177e-61 -2.72751e-65
0.00568939 2.76909e-29 1.05024e-40 2.20363e-55 -7.55152e-61 1.47836e-61 -3.04941e-65
0.00569772 2.77059e-29 1.07935e-40 3.19072e-55 -6.34032e-61 1.2645e-61 -3.32397e-65
0.00570605 2.7575e-29 1.1061e-40 4.25761e-55 -4.80688e-61 9.85254e-62 -3.53641e-65
0.00571438 2.72905e-29 1.13038e-40 5.3935e-55 -2.95453e-61 6.36442e-62 -3.67184e-65
0.00572271 2.68451e-29 1.15215e-40 6.58456e-55 -7.95809e-62 2.14826e-62 -3.71565e-65
0.00573104 2.62317e-29 1.17152e-40 7.81375e-55 1.64682e-61 -2.81645e-62 -3.65404e-65
0.00573937 2.54441e-29 1.18868e-40 9.06076e-55 4.34041e-61 -8.536e-62 -3.4745e-65
0.0057477 2.44765e-29 1.20402e-40 1.03019e-54 7.24114e-61 -1.5e-61 -3.16638e-65
0.00575603 2.33238e-29 1.21807e-40 1.15103e-54 1.02943e-60 -2.21789e-61 -2.72145e-65
0.00576436 2.19816e-29 1.23152e-40 1.26555e-54 1.34346e-60 -3.00216e-61 -2.13449e-65
0.00577269 2.04465e-29 1.24528e-40 1.37044e-54 1.65864e-60 -3.84533e-61 -1.40383e-65
0.00578102 1.87157e-29 1.26042e-40 1.46209e-54 1.9665e-60 -4.73734e-61 -5.31878e-66
0.00578935 1.67876e-29 1.2782e-40 1.53663e-54 2.25774e-60 -5.66533e-61 4.74418e-66
0.00579768 1.46614e-29 1.30005e-40 1.59001e-54 2.52243e-60 -6.61357e-61 1.60316e-65
0.00580601 1.23374e-29 1.32756e-40 1.61803e-54 2.75021e-60 -7.56329e-61 2.83722e-65
0.00581434 9.81709e-30 1.36245e-40 1.6164e-54 2.93046e-60 -8.49267e-61 4.15404e-65
0.00582267 7.1032e-30 1.40654e-40 1.58086e-54 3.05265e-60 -9.37686e-61 5.52559e-65
0.005831 4.19958e-30 1.4617e-40 1.5072e-54 3.10655e-60 -1.0188e-60 6.91851e-65
0.00583933 1.11145e-30 1.52982e-40 1.39144e-54 3.08262e-60 -1.08956e-60 8.29436e-65
0.00584766 -2.15467e-30 1.61273e-40 1.22986e-54 2.97231e-60 -1.14666e-60 9.61013e-65
0.00585599 -5.59085e-30 1.71219e-40 1.0192e-54 2.76838e-60 -1.18656e-60 1.08189e-64
0.00586432 -9.18771e-30 1.82975e-40 7.5671e-55 2.46533e-60 -1.20557e-60 1.18707e-64
0.00587265 -1.29344e-29 1.96674e-40 4.40342e-55 2.05966e-60 -1.19991e-60 1.27136e-64
0.00588098 -1.68187e-29 2.12421e-40 6.88604e-56 1.55029e-60 -1.16572e-60 1.32952e-64
0.00588931 -2.08267e-29 2.3028e-40 -3.58007e-55 9.38771e-61 -1.09922e-60 1.35635e-64
0.00589764 -2.4943e-29 2.50275e-40 -8.3943e-55 2.2963e-61 -9.96743e-61 1.34694e-64
0.00590597 -2.91507e-29 2.72379e-40 -1.37334e-54 -5.69454e-61 -8.5488e-61 1.29677e-64
0.0059143 -3.34313e-29 2.96513e-40 -1.95629e-54 -1.44748e-60 -6.70573e-61 1.20195e-64
0.00592263 -3.77648e-29 3.22542e-40 -2.58334e-54 -2.39003e-60 -4.41254e-61 1.05936e-64
0.00593096 -4.21297e-29 3.50272e-40 -3.24795e-54 -3.37929e-60 -1.64975e-61 8.66924e-65
0.00593929 -4.65028e-29 3.79451e-40 -3.94187e-54 -4.39413e-60 1.59451e-61 6.23715e-65
0.00594762 -5.08595e-29 4.09769e-40 -4.6551e-54 -5.41025e-60 5.32297e-61 3.30194e-65
0.00595595 -5.51738e-29 4.40867e-40 -5.37582e-54 -6.40055e-60 9.52782e-61 -1.16506e-66
0.00596428 -5.94182e-29 4.72337e-40 -6.09039e-54 -7.33548e-60 1.41892e-60 -3.98159e-65
0.00597261 -6.3564e-29 5.03732e-40 -6.78337e-54 -8.18357e-60 1.92736e-60 -8.23895e-65
0.00598094 -6.75811e-29 5.34582e-40 -7.43761e-54 -8.91204e-60 2.47329e-60 -1.28157e-64
0.00598927 -7.14381e-29 5.64398e-40 -8.0343e-54 -9.48757e-60 3.05027e-60 -1.76203e-64
0.0059976 -7.51025e-29 5.92695e-40 -8.55318e-54 -9.87709e-60 3.65016e-60 -2.25427e-64
0.00600593 -7.8541e-29 6.19002e-40 -8.97272e-54 -1.00487e-59 4.26303e-60 -2.74554e-64
0.00601426 -8.1719e-29 6.42885e-40 -9.27038e-54 -9.97275e-60 4.87708e-60 -3.22145e-64
0.00602259 -8.46014e-29 6.6396e-40 -9.42295e-54 -9.62268e-60 5.47867e-60 -3.66624e-64
0.00603092 -8.71522e-29 6.81918e-40 -9.40689e-54 -8.97628e-60 6.05228e-60 -4.06301e-64
0.00603925 -8.9335e-29 6.9654e-40 -9.19878e-54 -8.0167e-60 6.58061e-60 -4.3941e-64
0.00604758 -9.11129e-29 7.07715e-40 -8.77582e-54 -6.7335e-60 7.0447e-60 -4.64148e-64
0.00605591 -9.24487e-29 7.15456e-40 -8.11635e-54 -5.12366e-60 7.42404e-60 -4.78725e-64
0.00606424 -9.33054e-29 7.19918e-40 -7.20046e-54 -3.19251e-60 7.69686e-60 -4.81416e-64
0.00607257 -9.36458e-29 7.21408e-40 -6.01061e-54 -9.54495e-61 7.84039e-60 -4.70619e-64
0.0060809 -9.34332e-29 7.20392e-40 -4.53234e-54 1.56613e-60 7.83123e-60 -4.44917e-64
0.00608923 -9.26314e-29 7.17506e-40 -2.75496e-54 4.33488e-60 7.64573e-60 -4.03142e-64
0.00609756 -9.12047e-29 7.13549e-40 -6.72273e-55 7.3068e-60 7.26055e-60 -3.44441e-64
0.00610589 -8.91186e-29 7.09478e-40 1.71666e-54 1.04265e-59 6.65317e-60 -2.68339e-64
0.00611422 -8.63396e-29 7.06401e-40 4.40679e-54 1.36283e-59 5.80256e-60 -1.74801e-64
0.00612255 -8.28358e-29 7.05553e-40 7.38639e-54 1.68372e-59 4.68983e-60 -6.42865e-65
0.00613088 -7.85768e-29 7.08278e-40 1.06364e-53 1.99693e-59 3.29903e-60 6.22e-65
0.00613921 -7.35342e-29 7.16008e-40 1.41295e-53 2.29335e-59 1.61788e-60 2.03071e-64
0.00614754 -6.76817e-29 7.30221e-40 1.78303e-53 2.56328e-59 -3.61297e-61 3.56126e-64
0.00615587 -6.09956e-29 7.52404e-40 2.16939e-53 2.79663e-59 -2.64081e-60 5.18544e-64
0.0061642 -5.3455e-29 7.84021e-40 2.56664e-53 2.98315e-59 -5.21667e-60 6.8688e-64
0.00617253 -4.50418e-29 8.2645e-40 2.96842e-53 3.11266e-59 -8.07771e-60 8.5709e-64
0.00618086 -3.57416e-29 8.8096e-40 3.36741e-53 3.17536e-59 -1.12048e-59 1.02457e-63
0.00618919 -2.55433e-29 9.4865e-40 3.75536e-53 3.16209e-59 -1.457e-59 1.18422e-63
0.00619752 -1.444e-29 1.03041e-39 4.12311e-53 3.06469e-59 -1.8136e-59 1.33053e-63
0.00620585 -2.42897e-30 1.12688e-39 4.46063e-53 2.87627e-59 -2.18551e-59 1.45768e-63
0.00621418 1.04878e-29 1.2384e-39 4.75715e-53 2.59156e-59 -2.56692e-59 1.55966e-63
0.00622251 2.43035e-29 1.36499e-39 5.00123e-53 2.20726e-59 -2.95094e-59 1.63045e-63
0.00623084 3.90061e-29 1.50632e-39 5.18091e-53 1.72225e-59 -3.32954e-59 1.66414e-63
0.00623917 5.45778e-29 1.66168e-39 5.28387e-53 1.13797e-59 -3.69361e-59 1.65515e-63
0.0062475 7.09951e-29 1.82997e-39 5.29763e-53 4.5859e-60 -4.033e-59 1.59843e-63
0.00625583 8.8228e-29 2.00973e-39 5.20976e-53 -3.08792e-60 -4.33653e-59 1.48963e-63
0.00626416 1.0624e-28 2.19911e-39 5.00815e-53 -1.15398e-59 -4.59212e-59 1.32534e-63
0.00627249 1.24988e-28 2.39595e-39 4.68127e-53 -2.06365e-59 -4.78691e-59 1.1033e-63
0.00628082 1.44421e-28 2.59781e-39 4.21848e-53 -3.02132e-59 -4.90743e-59 8.22593e-64
0.00628915 1.64481e-28 2.80198e-39 3.61034e-53 -4.00744e-59 -4.93978e-59 4.83841e-64
0.00629748 1.85101e-28 3.00557e-39 2.84899e-53 -4.99959e-59 -4.86992e-59 8.93706e-65
0.00630581 2.06208e-28 3.20561e-39 1.92847e-53 -5.97275e-59 -4.68386e-59 -3.5664e-64
0.00631414 2.27717e-28 3.39912e-39 8.45128e-54 -6.89962e-59 -4.36806e-59 -8.48058e-64
0.00632247 2.49537e-28 3.58319e-39 -4.02048e-54 -7.75115e-59 -3.90975e-59 -1.37673e-63
0.0063308 2.71567e-28 3.75511e-39 -1.81102e-53 -8.49703e-59 -3.29733e-59 -1.93245e-63
0.00633913 2.93694e-28 3.91247e-39 -3.37637e-53 -9.10643e-59 -2.52077e-59 -2.50304e-63
0.00634746 3.15799e-28 4.05322e-39 -5.08892e-53 -9.54864e-59 -1.57211e-59 -3.07439e-63
0.00635579 3.3775e-28 4.17585e-39 -6.93545e-53 -9.79395e-59 -4.45871e-60 -3.63069e-63
0.00636412 3.59406e-28 4.27946e-39 -8.8984e-53 -9.81453e-59 8.60392e-60 -4.15459e-63
0.00637245 3.80612e-28 4.36383e-39 -1.09557e-52 -9.58527e-59 2.34564e-59 -4.62757e-63
0.00638078 4.01207e-28 4.42951e-39 -1.30803e-52 -9.08484e-59 4.00484e-59 -5.03027e-63
0.00638911 4.21013e-28 4.47792e-39 -1.52407e-52 -8.29653e-59 5.82847e-59 -5.34295e-63
0.00639744 4.39843e-28 4.51131e-39 -1.74002e-52 -7.20927e-59 7.80209e-59 -5.54596e-63
0.00640577 4.57499e-28 4.53285e-39 -1.95174e-52 -5.81845e-59 9.9059e-59 -5.62036e-63
0.0064141 4.73767e-28 4.5466e-39 -2.15462e-52 -4.12679e-59 1.21144e-58 -5.54848e-63
0.00642243 4.88424e-28 4.55752e-39 -2.34363e-52 -2.14498e-59 1.43961e-58 -5.31456e-63
0.00643076 5.0123e-28 4.57134e-39 -2.5133e-52 1.0765e-60 1.67133e-58 -4.90545e-63
0.00643909 5.11936e-28 4.59459e-39 -2.65786e-52 2.6028e-59 1.90218e-58 -4.31125e-63
0.00644742 5.20275e-28 4.6344e-39 -2.77122e-52 5.30292e-59 2.12715e-58 -3.52601e-63
0.00645575 5.2597e-28 4.69843e-39 -2.84711e-52 8.16117e-59 2.34057e-58 -2.54832e-63
0.00646408 5.28726e-28 4.79461e-39 -2.87915e-52 1.11217e-58 2.53621e-58 -1.38193e-63
0.00647241 5.28236e-28 4.93104e-39 -2.86092e-52 1.41201e-58 2.70729e-58 -3.62138e-65
0.00648074 5.24177e-28 5.11572e-39 -2.78617e-52 1.7084e-58 2.84657e-58 1.47338e-63
0.00648907 5.16211e-28 5.35634e-39 -2.64885e-52 1.99344e-58 2.94639e-58 3.12505e-63
0.0064974 5.03984e-28 5.66008e-39 -2.44334e-52 2.25867e-58 2.99885e-58 4.8905e-63
0.00650573 4.87126e-28 6.03329e-39 -2.16455e-52 2.49524e-58 2.99584e-58 6.73495e-63
0.00651406 4.65252e-28 6.48123e-39 -1.80812e-52 2.69407e-58 2.92928e-58 8.61731e-63
0.00652239 4.37959e-28 7.00804e-39 -1.37059e-52 2.84611e-58 2.79123e-58 1.04906e-62
0.00653072 4.04827e-28 7.61636e-39 -8.49557e-53 2.94252e-58 2.57409e-58 1.23024e-62
0.00653905 3.6542e-28 8.30718e-39 -2.43892e-53 2.97494e-58 2.27081e-58 1.3996e-62
0.00654738 3.19282e-28 9.07969e-39 4.46104e-53 2.93576e-58 1.87516e-58 1.5511e-62
0.00655571 2.6594e-28 9.93107e-39 1.21851e-52 2.81838e-58 1.3819e-58 1.67848e-62
0.00656404 2.04903e-28 1.08566e-38 2.06962e-52 2.61746e-58 7.87079e-59 1.77541e-62
0.00657237 1.35659e-28 1.18494e-38 2.99377e-52 2.32925e-58 8.83197e-60 1.83563e-62
0.0065807 5.7677e-29 1.29006e-38 3.98322e-52 1.95177e-58 -7.14947e-59 1.85315e-62
0.00658903 -2.95931e-29 1.39994e-38 5.028e-52 1.48513e-58 -1.62119e-58 1.82245e-62
0.00659736 -1.26724e-28 1.51333e-38 6.11586e-52 9.31659e-59 -2.62651e-58 1.73865e-62
0.00660569 -2.34309e-28 1.62881e-38 7.23215e-52 2.96132e-59 -3.72437e-58 1.59776e-62
0.00661402 -3.52963e-28 1.74483e-38 8.35983e-52 -4.14114e-59 -4.9054e-58 1.39687e-62
0.00662235 -4.83325e-28 1.85977e-38 9.47946e-52 -1.1891e-58 -6.15713e-58 1.13436e-62
0.00663068 -6.26057e-28 1.97191e-38 1.05693e-51 -2.0162e-58 -7.46383e-58 8.10073e-63
0.00663901 -7.81845e-28 2.07955e-38 1.16053e-51 -2.88016e-58 -8.80638e-58 4.25538e-63
0.00664734 -9.514e-28 2.18103e-38 1.25615e-51 -3.7632e-58 -1.01622e-57 -1.59251e-64
0.00665567 -1.13546e-27 2.27476e-38 1.34099e-51 -4.64527e-58 -1.15051e-57 -5.09064e-63
0.006664 -1.33479e-27 2.35931e-38 1.41211e-51 -5.50425e-58 -1.28056e-57 -1.04662e-62
0.00667233 -1.55018e-27 2.43342e-38 1.46645e-51 -6.3163e-58 -1.40306e-57 -1.61928e-62
0.00668066 -1.78246e-27 2.49613e-38 1.50085e-51 -7.05633e-58 -1.51442e-57 -2.21572e-62
0.00668899 -2.03248e-27 2.54673e-38 1.51213e-51 -7.69845e-58 -1.61073e-57 -2.82264e-62
0.00669732 -2.30111e-27 2.5849e-38 1.49715e-51 -8.21655e-58 -1.68787e-57 -3.42494e-62
0.00670565 -2.58929e-27 2.61068e-38 1.45282e-51 -8.58494e-58 -1.74149e-57 -4.00587e-62
0.00671398 -2.89796e-27 2.62456e-38 1.37621e-51 -8.779e-58 -1.76712e-57 -4.54734e-62
0.00672231 -3.2281e-27 2.6275e-38 1.26463e-51 -8.77596e-58 -1.76024e-57 -5.03023e-62
0.00673064 -3.58075e-27 2.62088e-38 1.11567e-51 -8.55558e-58 -1.71635e-57 -5.43477e-62
0.00673897 -3.95696e-27 2.60659e-38 9.27297e-52 -8.10097e-58 -1.63105e-57 -5.74104e-62
0.0067473 -4.35785e-27 2.58695e-38 6.97948e-52 -7.39929e-58 -1.5002e-57 -5.92946e-62
0.00675563 -4.78456e-27 2.56474e-38 4.2661e-52 -6.44253e-58 -1.31996e-57 -5.98135e-62
0.00676396 -5.23829e-27 2.54311e-38 1.12902e-52 -5.22815e-58 -1.08699e-57 -5.87956e-62
0.00677229 -5.72027e-27 2.52561e-38 -2.42832e-52 -3.75973e-58 -7.98542e-58 -5.60907e-62
0.00678062 -6.23181e-27 2.51598e-38 -6.39446e-52 -2.04743e-58 -4.52604e-58 -5.15767e-62
0.00678895 -6.77423e-27 2.5182e-38 -1.07491e-51 -1.08467e-59 -4.80524e-59 -4.51659e-62
0.00679728 -7.34895e-27 2.53634e-38 -1.54624e-51 2.03263e-58 4.15203e-58 -3.68112e-62
0.00680561 -7.95741e-27 2.57445e-38 -2.04942e-51 4.34393e-58 9.36077e-58 -2.6512e-62
0.00681394 -8.60113e-27 2.63643e-38 -2.57939e-51 6.78609e-58 1.51217e-57 -1.43197e-62
0.00682227 -9.28169e-27 2.72595e-38 -3.12995e-51 9.31261e-58 2.13961e-57 -3.418e-64
0.0068306 -1.00007e-26 2.84633e-38 -3.69377e-51 1.18703e-57 2.81297e-57 1.52543e-62
0.00683893 -1.076e-26 3.00042e-38 -4.26237e-51 1.43998e-57 3.52514e-57 3.2239e-62
0.00684726 -1.15612e-26 3.19044e-38 -4.82615e-51 1.68366e-57 4.2672e-57 5.03199e-62
0.00685559 -1.24063e-26 3.41794e-38 -5.3744e-51 1.9112e-57 5.02842e-57 6.91423e-62
0.00686392 -1.32972e-26 3.68369e-38 -5.89537e-51 2.11543e-57 5.79618e-57 8.82916e-62
0.00687225 -1.42359e-26 3.98759e-38 -6.37634e-51 2.28904e-57 6.55597e-57 1.07298e-61
0.00688058 -1.52246e-26 4.32868e-38 -6.80374e-51 2.42472e-57 7.29142e-57 1.25641e-61
0.00688891 -1.62655e-26 4.70495e-38 -7.1633e-51 2.51537e-57 7.98439e-57 1.42762e-61
0.00689724 -1.73609e-26 5.11348e-38 -7.44021e-51 2.55428e-57 8.61505e-57 1.58068e-61
0.00690557 -1.85132e-26 5.55045e-38 -7.6193e-51 2.53531e-57 9.1621e-57 1.70952e-61
0.0069139 -1.97249e-26 6.01111e-38 -7.68529e-51 2.45313e-57 9.60295e-57 1.80798e-61
0.00692223 -2.09987e-26 6.48995e-38 -7.62303e-51 2.30338e-57 9.91401e-57 1.87005e-61
0.00693056 -2.23374e-26 6.98077e-38 -7.41782e-51 2.08291e-57 1.0071e-56 1.88999e-61
0.00693889 -2.37439e-26 7.47678e-38 -7.05566e-51 1.78999e-57 1.00495e-56 1.86254e-61
0.00694722 -2.52211e-26 7.97079e-38 -6.52366e-51 1.42442e-57 9.82494e-57 1.78309e-61
0.00695555 -2.67723e-26 8.45542e-38 -5.81035e-51 9.87737e-58 9.37382e-57 1.64789e-61
0.00696388 -2.84007e-26 8.92335e-38 -4.90605e-51 4.83351e-58 8.67366e-57 1.45424e-61
0.00697221 -3.01099e-26 9.36744e-38 -3.8033e-51 -8.33854e-59 7.70389e-57 1.20068e-61
0.00698054 -3.19034e-26 9.78103e-38 -2.49722e-51 -7.05097e-58 6.44648e-57 8.87169e-62
0.00698887 -3.37851e-26 1.01582e-37 -9.85919e-52 -1.37237e-57 4.88659e-57 5.15219e-62
0.0069972 -3.57589e-26 1.04938e-37 7.29125e-52 -2.07377e-57 3.01337e-57 8.80513e-63
0.00700553 -3.78291e-26 1.07839e-37 2.64267e-51 -2.79594e-57 8.20645e-58 -3.89309e-62
0.00701386 -3.99999e-26 1.10262e-37 4.74536e-51 -3.52372e-57 -1.69228e-57 -9.0997e-62
0.00702219 -4.2276e-26 1.12195e-37 7.0234e-51 -4.2403e-57 -4.5199e-57 -1.46515e-61
0.00703052 -4.46621e-26 1.13646e-37 9.45826e-51 -4.92752e-57 -7.64975e-57 -2.04418e-61
0.00703885 -4.71632e-26 1.14641e-37 1.20265e-50 -5.56612e-57 -1.10617e-56 -2.63462e-61
0.00704718 -4.97846e-26 1.15221e-37 1.46994e-50 -6.13611e-57 -1.47275e-56 -3.22236e-61
0.00705551 -5.25318e-26 1.15451e-37 1.74431e-50 -6.61718e-57 -1.86098e-56 -3.7918e-61
0.00706384 -5.54106e-26 1.1541e-37 2.02184e-50 -6.98911e-57 -2.26622e-56 -4.32612e-61
0.00707217 -5.84268e-26 1.15197e-37 2.29808e-50 -7.2323e-57 -2.68285e-56 -4.80757e-61
0.0070805 -6.1587e-26 1.14929e-37 2.5681e-50 -7.32828e-57 -3.10429e-56 -5.21785e-61
0.00708883 -6.48976e-26 1.14734e-37 2.82644e-50 -7.26021e-57 -3.52294e-56 -5.53849e-61
0.00709716 -6.83657e-26 1.14757e-37 3.06723e-50 -7.01351e-57 -3.93027e-56 -5.75136e-61
0.00710549 -7.19984e-26 1.15146e-37 3.28419e-50 -6.57636e-57 -4.3168e-56 -5.83914e-61
0.00711382 -7.58033e-26 1.16062e-37 3.47071e-50 -5.94026e-57 -4.67217e-56 -5.78588e-61
0.00712215 -7.97885e-26 1.17668e-37 3.61992e-50 -5.10057e-57 -4.98524e-56 -5.57753e-61
0.00713048 -8.39621e-26 1.2013e-37 3.72477e-50 -4.05698e-57 -5.2442e-56 -5.20254e-61
0.00713881 -8.8333e-26 1.23603e-37 3.77816e-50 -2.81391e-57 -5.43671e-56 -4.65242e-61
0.00714714 -9.29102e-26 1.28236e-37 3.773e-50 -1.38092e-57 -5.55005e-56 -3.92228e-61
0.00715547 -9.77033e-26 1.3417e-37 3.7024e-50 2.27044e-58 -5.57133e-56 -3.01133e-61
0.0071638 -1.02722e-25 1.41532e-37 3.55977e-50 1.98949e-57 -5.48773e-56 -1.92336e-61
0.00717213 -1.07978e-25 1.50426e-37 3.33897e-50 3.88029e-57 -5.28673e-56 -6.67124e-62
0.00718046 -1.1348e-25 1.60936e-37 3.03449e-50 5.86777e-57 -4.95641e-56 7.43381e-62
0.00718879 -1.19242e-25 1.73123e-37 2.64159e-50 7.91485e-57 -4.48576e-56 2.28868e-61
0.00719712 -1.25274e-25 1.87021e-37 2.15649e-50 9.97948e-57 -3.86501e-56 3.94376e-61
0.00720545 -1.3159e-25 2.02637e-37 1.57653e-50 1.2015e-56 -3.08596e-56 5.67814e-61
0.00721378 -1.38202e-25 2.19948e-37 9.00381e-51 1.3971e-56 -2.14239e-56 7.45602e-61
0.00722211 -1.45125e-25 2.38903e-37 1.28167e-51 1.57938e-56 -1.03039e-56 9.23669e-61
0.00723044 -1.52372e-25 2.59416e-37 -7.38325e-51 1.74276e-56 2.51219e-57 1.0975e-60
0.00723877 -1.59958e-25 2.81376e-37 -1.6955e-50 1.88157e-56 1.70053e-56 1.26222e-60
0.0072471 -1.679e-25 3.04642e-37 -2.73782e-50 1.99013e-56 3.31216e-56 1.41265e-60
0.00725543 -1.76215e-25 3.2905e-37 -3.85763e-50 2.06292e-56 5.07694e-56 1.54343e-60
0.00726376 -1.84918e-25 3.54408e-37 -5.04509e-50 2.09472e-56 6.98153e-56 1.64914e-60
0.00727209 -1.94028e-25 3.80501e-37 -6.28808e-50 2.08074e-56 9.00817e-56 1.72441e-60
0.00728042 -2.03565e-25 4.07098e-37 -7.57213e-50 2.01679e-56 1.11345e-55 1.76408e-60
0.00728875 -2.13547e-25 4.33954e-37 -8.88039e-50 1.89942e-56 1.33331e-55 1.76335e-60
0.00729708 -2.23995e-25 4.60811e-37 -1.01937e-49 1.7261e-56 1.55719e-55 1.71793e-60
